"idDrink","strDrink","strDrinkAlternate","strDrinkES","strDrinkDE","strDrinkFR","strDrinkZH-HANS","strDrinkZH-HANT","strTags","strVideo","strCategory","strIBA","strAlcoholic","strGlass","strInstructions","strInstructionsES","strInstructionsDE","strInstructionsFR","strInstructionsZH-HANS","strInstructionsZH-HANT","strDrinkThumb","strIngredient1","strIngredient2","strIngredient3","strIngredient4","strIngredient5","strIngredient6","strIngredient7","strIngredient8","strIngredient9","strIngredient10","strIngredient11","strIngredient12","strIngredient13","strIngredient14","strIngredient15","strMeasure1","strMeasure2","strMeasure3","strMeasure4","strMeasure5","strMeasure6","strMeasure7","strMeasure8","strMeasure9","strMeasure10","strMeasure11","strMeasure12","strMeasure13","strMeasure14","strMeasure15","strCreativeCommonsConfirmed","dateModified"
"11222","Casa Blanca",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Shake all ingredients with ice, strain into a cocktail glass, and serve.",NA,"Alle Zutaten mit Eis schütteln, in ein Cocktailglas abseihen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/usspxq1441553762.jpg","Light rum","Triple sec","Lime juice","Maraschino liqueur",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1 1/2 tsp ","1 1/2 tsp ","1 1/2 tsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-06 16:36:02"
"17186","Clover Club",NA,NA,NA,NA,NA,NA,"IBA,Classic",NA,"Ordinary Drink","Unforgettables","Alcoholic","Cocktail glass","Dry shake ingredients to emulsify, add ice, shake and served straight up.",NA,"Zutaten zur Emulsion mischen, Eis hinzufügen, schütteln und direkt servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/t0aja61504348715.jpg","Gin","Grenadine","Lemon","Egg white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/2 oz ","2 tsp ","Juice of 1/2 ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 11:38:35"
"17135","Citrus Coke",NA,NA,NA,NA,NA,NA,NA,NA,"Soft Drink / Soda",NA,"Alcoholic","Highball Glass","Pour half of coke in a glass. Then add Bacardi and top it off with the remaining coke. Stir and drink up!",NA,"Die Hälfte der Cola in ein Glas gießen. Dann Bacardi hinzufügen und mit dem verbleibenden Cola auffüllen. Rühren und trinken!",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/uyrvut1479473214.jpg","Bacardi Limon","Coca-Cola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 part ","2 parts ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-11-18 12:46:54"
"11242","Chicago Fizz",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Highball glass","Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",NA,"Alle Zutaten (außer kohlensäurehaltigem Wasser) mit Eis schütteln und über zwei Eiswürfel in ein Highball-Glas seihen. Mit kohlensäurehaltigem Wasser auffüllen, umrühren und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qwvwqr1441207763.jpg","Light rum","Port","Lemon","Powdered sugar","Egg white","Carbonated water",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","1 oz ","Juice of 1/2 ","1 tsp ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-02 16:29:23"
"11251","City Slicker",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a cocktail glass.",NA,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Cocktailglas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/dazdlg1504366949.jpg","Brandy","Triple sec","Lemon juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1/2 oz ","1 tblsp ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 16:42:29"
"12800","Coffee-Vodka",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Boil water and sugar until dissolved. Turn off heat. Slowly add dry instant coffee and continue stirring. Add a chopped vanilla bean to the vodka, then combine the cooled sugar syrup and coffee solution with the vodka. Cover tightly and shake vigorously each day for 3 weeks. Strain and filter. Its also best to let the sugar mixture cool completely so the vodka won't evaporate when its added. If you like a smoother feel to the liqueur you can add about 1 teaspoon of glycerine to the finished product.",NA,"Wasser und Zucker kochen, bis sie gelöst sind. Schalten Sie die Heizung aus. Geben Sie langsam trockenen Instantkaffee hinzu und rühren Sie weiter. Dem Wodka eine gehackte Vanilleschote hinzufügen, dann den gekühlten Zuckersirup und die Kaffeelösung mit dem Wodka vermengen. Täglich 3 Wochen lang fest abdecken und kräftig schütteln. Abseihen und filtern. Am besten ist es auch, die Zuckermischung vollständig abkühlen zu lassen, damit der Wodka nicht verdunstet, wenn er hinzugefügt wird. Wenn Sie einen weicheren Geschmack für den Likör mögen, können Sie dem Endprodukt etwa 1 Teelöffel Glyzerin hinzufügen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qvrrvu1472667494.jpg","Water","Sugar","Coffee","Vanilla","Vodka","Caramel coloring",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 cups ","2 cups white ","1/2 cup instant ","1/2","1 1/2 cup",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-08-31 19:18:14"
"13206","Caipirissima",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Collins Glass","Same as Caipirinha but instead of cachaca you add WHITE RUM. It's great!!!!!!!!",NA,"Wie Caipirinha, aber anstelle von Cachaca fügen Sie WHITE RUM hinzu. Es ist großartig!!!!!!!!",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/yd47111503565515.jpg","Lime","Sugar","White rum","Ice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 ","2 tblsp ","2-3 oz ","crushed ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-08-24 10:05:15"
"16047","Campari Beer",NA,NA,NA,NA,NA,NA,NA,NA,"Beer",NA,"Alcoholic","Beer mug","Use a 15 oz glass. Add Campari first. Fill with beer.",NA,"Verwenden Sie ein 15 oz Glas. Zuerst Campari hinzufügen. Mit Bier auffüllen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/xsqrup1441249130.jpg","Lager","Campari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 bottle ","1 1/2 cl ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 03:58:50"
"17196","Cosmopolitan",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Cocktail","Contemporary Classics","Alcoholic","Cocktail glass","Add all ingredients into cocktail shaker filled with ice. Shake well and double strain into large cocktail glass. Garnish with lime wheel.",NA,"Alle Zutaten in den mit Eis gefüllten Cocktailshaker geben. Gut schütteln und doppelt in ein großes Cocktailglas abseihen. Mit Limettenrad garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/kpsajh1504368362.jpg","Absolut Citron","Lime juice","Cointreau","Cranberry juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 1/4 oz ","1/4 oz ","1/4 oz ","1/4 cup ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 17:06:02"
"11224","Casino Royale",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Whiskey sour glass","In a shaker half-filled with ice cubes, combine all of the ingredients. Shake well. Strain into a sour glass.",NA,"In einem Shaker, der halb mit Eiswürfeln gefüllt ist, alle Zutaten vermengen. Gut schütteln. In ein Sour Glas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/3qpv121504366699.jpg","Gin","Lemon juice","Maraschino liqueur","Orange bitters","Egg yolk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","1/2 oz ","1 tsp ","1 dash ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 16:38:19"
"11255","Clove Cocktail",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Cocktail glass","Stir all ingredients with ice, strain into a cocktail glass, and serve.",NA,"Alle Zutaten mit Eis verrühren, in ein Cocktailglas abseihen und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qxvtst1461867579.jpg","Sweet Vermouth","Sloe gin","Wine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","1/2 oz ","1/2 oz Muscatel ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-04-28 19:19:39"
"12798","Coffee Liqueur",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Combine coffee, sugar and water. Simmer 1 hour and let cool. Add vanilla and vodka. Age in sealed jar 2 to 3 weeks.",NA,"Kaffee, Zucker und Wasser mischen. 1 Stunde köcheln lassen und abkühlen lassen. Füge Vanille und Wodka hinzu. Im verschlossenen Glas 2 bis 3 Wochen reifen lassen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/ryvtsu1441253851.jpg","Coffee","Vanilla extract","Sugar","Vodka","Water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10 tblsp instant ","4 tblsp ","2 1/2 cups ","1 qt ","2 1/2 cups ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 05:17:31"
"13328","Chocolate Milk",NA,NA,NA,NA,NA,NA,NA,NA,"Shot",NA,"Alcoholic","Shot Glass","Put the milk in the bottom, pour the Liquer on top and add the dash of amaretto. Do not mix. SLAM IT!",NA,"Die Milch auf den Boden geben, den Likör darüber gießen und den Spritzer Amaretto hinzufügen. Nicht mischen. SLAM IT!",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/j6q35t1504889399.jpg","Chocolate liqueur","Milk","Amaretto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 shot ","1/2 shot ","1 dash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-08 17:49:59"
"17108","Coke and Drops",NA,NA,NA,NA,NA,NA,NA,NA,"Soft Drink / Soda",NA,"Non alcoholic","Cocktail glass","Take a glass, pour the Coke in the glass, then you take 7 drops of lemon juice. Granish with a lemon slice on the rim of the glass.",NA,"Nimm ein Glas, gieße die Cola in das Glas, dann nimmst du 7 Tropfen Zitronensaft. Mit einer Zitronenscheibe am Rand des Glases garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/yrtxxp1472719367.jpg","Coca-Cola","Lemon juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 dl ","7 drops ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-09-01 09:42:47"
"12734","Chocolate Drink",NA,NA,NA,NA,NA,NA,NA,NA,"Cocoa",NA,"Non alcoholic","Coffee mug","Melt the bar in a small amount of boiling water. Add milk. Cook over low heat, whipping gently (with a whisk, i would assume) until heated well. Don't let it boil! Serve in coffee mug.",NA,"Schmelzen Sie den Riegel in einer kleinen Menge kochendem Wasser. Milch zugeben. Bei schwacher Hitze kochen und dabei sanft (mit einem Schneebesen) aufschlagen, bis es gut erhitzt ist. Nicht aufkochen! In einer Kaffeetasse servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/q7w4xu1487603180.jpg","Chocolate","Milk","Water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125 gr","3/4 L ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:06:20"
"12808","Creme de Menthe",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Bring sugar and water to a boil and simmer for 10 minutes. Cool. Add the remaining ingredients and stir. Cover and let ripen for 1 month.",NA,"Zucker und Wasser zum Kochen bringen und 10 Minuten köcheln lassen. Abkühlen. Die restlichen Zutaten zugeben und umrühren. Zugedeckt 1 Monat reifen lassen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/yxswtp1441253918.jpg","Sugar","Water","Grain alcohol","Peppermint extract","Food coloring",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8 cups ","6 cups ","1 pint ","1 oz pure ","1 tblsp green ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-09-03 05:18:38"
"12890","Cranberry Punch",NA,NA,NA,NA,NA,NA,NA,NA,"Punch / Party Drink",NA,"Non alcoholic","Punch Bowl","Combine first four ingredients. Stir until sugar is dissolved, chill. Then add ginger ale just before serving. Add ice ring to keep punch cold.",NA,"Die ersten vier Zutaten mischen. Rühren, bis der Zucker aufgelöst ist, abkühlen lassen. Dann kurz vor dem Servieren Ginger Ale hinzufügen. Füge einen Eisring hinzu, um den Punsch kalt zu halten.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/mzgaqu1504389248.jpg","Cranberry juice","Sugar","Pineapple juice","Almond flavoring","Ginger ale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4 cups ","1 1/2 cup ","4 cups ","1 tblsp ","2 qt ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 22:54:08"
"15615","Chocolate Monkey",NA,NA,NA,NA,NA,NA,NA,NA,"Milk / Float / Shake",NA,"Optional alcohol","Parfait glass","blend liqeuors with ice-cream, milk and syrup. pour into parfait glass, top with whipped cream and garnish with banana and cherry.",NA,"Liköre mit Eis, Milch und Sirup mischen. In Parfaitglas gießen, mit Schlagsahne belegen und mit Banane und Kirsche garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/tyvpxt1468875212.jpg","Banana liqueur","Creme de Cacao","Chocolate ice-cream","Chocolate syrup","Chocolate milk","Whipped cream","Cherry","Banana",NA,NA,NA,NA,NA,NA,NA,"1 shot ","2 shots ","2 scoops ","1 oz ","4 oz ","1 ","1 ","1 piece ",NA,NA,NA,NA,NA,NA,NA,"No","2016-07-18 21:53:32"
"12802","Cranberry Cordial",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Place the chopped cranberries in a 2 liter jar that has a tight-fitting lid. Add the sugar and rum. Adjust the lid securely and place the jar in a cool, dark place. Invert the jar and shake it every day for six weeks. Strain the cordial into bottles and seal with corks.",NA,"Die gehackten Preiselbeeren in ein 2-Liter-Glas mit enganliegendem Deckel geben. Zucker und Rum dazugeben. Schließen Sie den Deckel und stellen Sie das Glas an einen kühlen, dunklen Ort. Wenden Sie das Glas um und schütteln Sie es sechs Wochen lang jeden Tag. Die Flüssigkeit in Flaschen abseihen und mit Korken verschließen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qtspsx1472667392.jpg","Cranberries","Sugar","Light rum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 kg chopped ","3/4 L ","1/2 L ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-08-31 19:16:32"
"17250","Corpse Reviver #2",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Cocktail glass","Shake, strain, straight up, cocktail glass rinsed with absinthe
",NA,"Schütteln, abseihen, aufrichten, Cocktailglas mit Absinth gespült.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg","Gin","Triple Sec","Lillet Blanc","Lemon Juice","Absinthe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/4 oz","3/4 oz","3/4 oz","3/4 oz","1 dash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-12-19 17:25:34"
"11227","Champagne Cocktail",NA,NA,NA,NA,NA,NA,"IBA,ContemporaryClassic",NA,"Ordinary Drink","Contemporary Classics","Alcoholic","Champagne flute","Add dash of Angostura bitter onto sugar cube and drop it into champagne flute. Add cognac followed by gently pouring chilled champagne. Garnish with orange slice and maraschino cherry.",NA,"Einen Schuss Angostura-Bitter auf den Zuckerwürfel geben und in das Champagner Glas geben. Füge Cognac hinzu, gefolgt von sanftem Gießen des gekühlten Champagner. Mit Orangenscheibe und Maraschinokirsche garnieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/ehh5df1504366811.jpg","Champagne","Sugar","Bitters","Lemon peel","Cognac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chilled ","1 piece ","2 dashes ","1 twist of ","1 dash",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-09-02 16:40:11"
"12732","Chocolate Beverage",NA,NA,NA,NA,NA,NA,NA,NA,"Cocoa",NA,"Non alcoholic","Coffee mug","Boil milk in the top of a deep double boiler five minutes. Remove from fire and add chocolate, mixed with the cinnamon, a little at a time, beating with molinillo or egg beater after each addition. When the chocolate is thoroughly blended, heat to the boiling point. Place over bottom of double boiler and add eggs, whipping constantly, until they are thoroughly blended and the mixture is frothing. Serve in coffee mug. Serves eight.",NA,"Kochen Sie Milch in dem oberen Bereich eines Doppelkochers für fünf Minuten. Von der Kochstelle nehmen und Schokolade, gemischt mit dem Zimt, nach und nach hinzufügen. Mit einem Molinillo oder Schneebesen nach jedem Hinzufügen, schlagen. Wenn die Schokolade gründlich vermischt ist, bis zum Kochen erhitzen. Auf den Boden des Doppelkochers legen und die Eier unter ständigem Schlagen hinzufügen, bis sie vollständig vermischt sind und die Mischung schäumt. In einer Kaffeetasse servieren. Für acht Personen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/jbqrhv1487603186.jpg","Milk","Chocolate","Cinnamon","Egg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6 cups ","3 oz Mexican ","1 tsp powdered ","3 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:06:26"
"11205","California Lemonade",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Collins glass","Shake all ingredients (except carbonated water) with ice and strain into a collins glass over shaved ice. Fill with carbonated water and stir. Decorate with slices of orange and lemon. Add the cherry and serve with a straw.",NA,"Alle Zutaten (außer kohlensäurehaltigem Wasser) mit Eis schütteln und in ein Collins-Glas über geschabtem Eis sieben. Mit kohlensäurehaltigem Wasser auffüllen und umrühren. Mit Orangen- und Zitronenscheiben dekorieren. Die Kirsche dazugeben und mit einem Strohhalm servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/q5z4841582484168.jpg","Blended whiskey","Lemon","Lime","Powdered sugar","Grenadine","Carbonated water",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2 oz ","Juice of 1 ","Juice of 1 ","1 tblsp","1/4 tsp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2016-08-28 18:47:04"
"14133","Cosmopolitan Martini",NA,NA,NA,NA,NA,NA,NA,NA,"Cocktail",NA,"Alcoholic","Cocktail Glass","Pour all ingredients in mixing glass half filled with ice, shake and strain into chilled Martini glass.",NA,"Alle Zutaten in ein halb mit Eis gefülltes Mischglas geben, schütteln und in ein gekühltes Martini-Glas abseihen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/upxxpq1439907580.jpg","Cointreau","Vodka","Lime","Cranberry juice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 oz ","1 oz ","Juice of 1/2 ","1 splash ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2015-08-18 15:19:40"
"14282","California Root Beer",NA,NA,NA,NA,NA,NA,NA,NA,"Soft Drink / Soda",NA,"Alcoholic","Highball glass","Put Kahlua and Galliano in highball glass fill with soda",NA,"Kahlua und Galliano in ein Highball-Glas geben und mit Soda füllen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/rsxuyr1472719526.jpg","Kahlua","Galliano","Soda water",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3/4 oz ","3/4 oz ","Fill with ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-09-01 09:45:26"
"11145","Classic Old-Fashioned",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Old-fashioned glass","In an old-fashioned glass, muddle the bitters and water into the sugar cube, using the back of a teaspoon. Almost fill the glass with ice cubes and add the bourbon. Garnish with the orange slice and the cherry. Serve with a swizzle stick.",NA,"In einem old-fashioned Glas die Bitter und das Wasser mit der Rückseite eines Teelöffels in den Zuckerwürfel mischen. Füllen Sie das Glas fast mit Eiswürfeln und fügen Sie den Bourbon hinzu. Mit der Orangenscheibe und der Kirsche garnieren. Mit einem Quirlstab servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/w8cxqv1582485254.jpg","Bitters","Water","Sugar","Bourbon","Orange","Maraschino cherry",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 dashes ","1 tsp ","1 ","3 oz ","1 ","1 ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","2017-09-02 16:29:33"
"17065","Caribbean Boilermaker",NA,NA,NA,NA,NA,NA,NA,NA,"Beer",NA,"Alcoholic","Beer pilsner","Pour the Corona into an 18oz beer glass pour the rum into the beer.",NA,"Gießen Sie die Corona in ein Bierglas und gießen Sie den Rum in das Bier.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/svsxsv1454511666.jpg","Corona","Light rum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 bottle ","1 shot ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-02-03 15:01:06"
"11243","Chocolate Black Russian",NA,NA,NA,NA,NA,NA,NA,NA,"Ordinary Drink",NA,"Alcoholic","Champagne flute","Combine all ingredients in an electric blender and blend at a low speed for a short length of time. Pour into a chilled champagne flute and serve.",NA,"Alle Zutaten in einem Elektromixer bei niedriger Geschwindigkeit für kurze Zeit vermischen. In ein gekühltes Champagner Glas geben und servieren.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/yyvywx1472720879.jpg","Kahlua","Vodka","Chocolate ice-cream",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1 oz ","1/2 oz ","5 oz ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-09-01 10:07:59"
"12730","Castillian Hot Chocolate",NA,NA,NA,NA,NA,NA,NA,NA,"Cocoa",NA,"Non alcoholic","Coffee mug","Shift the cocoa and sugar together into a medium-sized saucepan. Dissolve the cornstarch in the water, and stir into the cocoa and sugar until it is a smooth paste. Begin heating the mixture, stirring it with a whisk, and gradually pour in the milk. Continue stirring with the whisk as you bring the liquid to a simmer. Allow the chocolate to simmer for about 10 minutes, stirring often, until it is thick, glossy and completely smooth. Serve steaming hot in coffee mug. Serves six.",NA,"Kakao und Zucker zusammen in einen mittelgroßen Topf geben. Die Maisstärke im Wasser auflösen und in Kakao und Zucker einrühren, bis eine glatte Masse entsteht. Beginnen Sie mit dem Erwärmen der Mischung, rühren Sie sie mit einem Schneebesen um und gießen Sie die Milch langsam ein. Mit dem Schneebesen weiterrühren, während Sie die Flüssigkeit zum Erhitzen bringen. Die Schokolade ca. 10 Minuten unter ständigem Rühren köcheln lassen, bis sie dick, glänzend und völlig glatt ist. In der Kaffeetasse dampfend heiß servieren. Für sechs Personen.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/3nbu4a1487603196.jpg","Cocoa powder","Sugar","Cornstarch","Water","Milk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1/2 cup ","1 cup ","7 tsp ","1/2 cup ","1 qt ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2017-02-20 15:06:36"
"12796","Caribbean Orange Liqueur",NA,NA,NA,NA,NA,NA,NA,NA,"Homemade Liqueur",NA,"Alcoholic","Collins Glass","Pare very thinly the bright-colored rind from the oranges (no white). Blot the peel on paper towels to remove any excess oil. Put peel in a 4 cup screw-top jar. Add 2 cups vodka. Close jar. Store in a cool, dark place for 2 days or until the vodka has absorbed the flavor. Remove peel and add remaining vodka. Close jar and add remaining cup of vodka. Close the jar and store in a cool dark place at least 1 month to age.",NA,"Die hellfarbene Rinde der Orangen (kein Weiß) sehr dünn auftragen. Entfernen Sie die Schale auf Papiertüchern, um überschüssiges Öl zu entfernen. Schale in ein 4-Tassen-Schraubglas geben. Füge 2 Tassen Wodka hinzu. Glas schließen. An einem kühlen, dunklen Ort für 2 Tage oder bis der Wodka den Geschmack aufgenommen hat, lagern. Die Schale entfernen und den restlichen Wodka hinzufügen. Schließen Sie das Glas und lagern Sie es mindestens 1 Monat zur Reifung an einem kühlen, dunklen Ort.",NA,NA,NA,"https://www.thecocktaildb.com/images/media/drink/qwxuwy1472667570.jpg","Orange","Vodka","Sugar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3 large ","3 cups ","1 1/3 cup superfine ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","2016-08-31 19:19:30"
